region_orig,region_orig_id,region_dest,region_dest_id,country_orig,origin_OECD,country_orig_id,country_dest,country_dest_id,destination_OECD,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,metadata
Africa,2,West Asia,5,Madagascar,0,MDG,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mali,0,MLI,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,1,10,24,
Africa,2,West Asia,5,Mali,0,MLI,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,3,
Africa,2,West Asia,5,Mali,0,MLI,Cyprus,CYP,0,1105000,737083,485018,673004,0,1,3,2,
Africa,2,West Asia,5,Mali,0,MLI,Iraq,IRQ,0,1105000,737083,485018,673004,0,20,0,0,
Africa,2,West Asia,5,Mali,0,MLI,Israel,ISR,1,1105000,737083,485018,673004,0,10,110,140,
Africa,2,West Asia,5,Mali,0,MLI,Jordan,JOR,0,1105000,737083,485018,673004,3,6,2,3,
Africa,2,West Asia,5,Mali,0,MLI,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,1,2,
Africa,2,West Asia,5,Mali,0,MLI,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mali,0,MLI,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mali,0,MLI,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mali,0,MLI,Qatar,QAT,0,1105000,737083,485018,673004,0,0,2,7,
Africa,2,West Asia,5,Mali,0,MLI,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,3,0,
Africa,2,West Asia,5,Mali,0,MLI,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mali,0,MLI,Turkey,TUR,0,1105000,737083,485018,673004,0,2,27,23,
Africa,2,West Asia,5,Mali,0,MLI,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,9,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Cyprus,CYP,0,1105000,737083,485018,673004,0,131,122,101,
Africa,2,West Asia,5,Mozambique,0,MOZ,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Israel,ISR,1,1105000,737083,485018,673004,0,45,197,293,
Africa,2,West Asia,5,Mozambique,0,MOZ,Jordan,JOR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Kuwait,KWT,0,1105000,737083,485018,673004,0,2,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mozambique,0,MOZ,Turkey,TUR,0,1105000,737083,485018,673004,0,0,8,9,
Africa,2,West Asia,5,Mozambique,0,MOZ,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Cyprus,CYP,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Iraq,IRQ,0,1105000,737083,485018,673004,5,0,0,5,
Africa,2,West Asia,5,Mauritania,0,MRT,Israel,ISR,1,1105000,737083,485018,673004,0,22,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Jordan,JOR,0,1105000,737083,485018,673004,0,0,0,2,
Africa,2,West Asia,5,Mauritania,0,MRT,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,2,
Africa,2,West Asia,5,Mauritania,0,MRT,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritania,0,MRT,Turkey,TUR,0,1105000,737083,485018,673004,0,2,0,4,
Africa,2,West Asia,5,Mauritania,0,MRT,Yemen,YEM,0,1105000,737083,485018,673004,4,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Cyprus,CYP,0,1105000,737083,485018,673004,2,5,2,3,
Africa,2,West Asia,5,Mauritius,0,MUS,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Israel,ISR,1,1105000,737083,485018,673004,1,2,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Jordan,JOR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mauritius,0,MUS,Turkey,TUR,0,1105000,737083,485018,673004,2,1,1,2,
Africa,2,West Asia,5,Mauritius,0,MUS,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,United Arab Emirates,ARE,0,1105000,737083,485018,673004,54,0,0,4,
Africa,2,West Asia,5,Malawi,0,MWI,Bahrain,BHR,0,1105000,737083,485018,673004,3,0,0,1,
Africa,2,West Asia,5,Malawi,0,MWI,Cyprus,CYP,0,1105000,737083,485018,673004,5,3,30,16,
Africa,2,West Asia,5,Malawi,0,MWI,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Israel,ISR,1,1105000,737083,485018,673004,4,0,28,14,
Africa,2,West Asia,5,Malawi,0,MWI,Jordan,JOR,0,1105000,737083,485018,673004,7,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Oman,OMN,0,1105000,737083,485018,673004,15,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,1,
Africa,2,West Asia,5,Malawi,0,MWI,Saudi Arabia,SAU,0,1105000,737083,485018,673004,6,0,1,0,
Africa,2,West Asia,5,Malawi,0,MWI,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Malawi,0,MWI,Turkey,TUR,0,1105000,737083,485018,673004,4,3,11,10,
Africa,2,West Asia,5,Malawi,0,MWI,Yemen,YEM,0,1105000,737083,485018,673004,5,0,7,8,
Africa,2,West Asia,5,Mayotte,0,MYT,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Cyprus,CYP,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Israel,ISR,1,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Jordan,JOR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Turkey,TUR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Mayotte,0,MYT,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Cyprus,CYP,0,1105000,737083,485018,673004,0,36,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Israel,ISR,1,1105000,737083,485018,673004,0,12,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Jordan,JOR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Turkey,TUR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Namibia,0,NAM,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,2,0,0,
Africa,2,West Asia,5,Niger,0,NER,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Cyprus,CYP,0,1105000,737083,485018,673004,0,2,4,4,
Africa,2,West Asia,5,Niger,0,NER,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Israel,ISR,1,1105000,737083,485018,673004,0,0,7,21,
Africa,2,West Asia,5,Niger,0,NER,Jordan,JOR,0,1105000,737083,485018,673004,0,0,1,1,
Africa,2,West Asia,5,Niger,0,NER,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Niger,0,NER,Turkey,TUR,0,1105000,737083,485018,673004,0,1,1,2,
Africa,2,West Asia,5,Niger,0,NER,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,109,639,2839,
Africa,2,West Asia,5,Nigeria,0,NGA,Bahrain,BHR,0,1105000,737083,485018,673004,0,1,23,361,
Africa,2,West Asia,5,Nigeria,0,NGA,Cyprus,CYP,0,1105000,737083,485018,673004,21,53,115,150,
Africa,2,West Asia,5,Nigeria,0,NGA,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,Israel,ISR,1,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,Jordan,JOR,0,1105000,737083,485018,673004,3,0,0,5,
Africa,2,West Asia,5,Nigeria,0,NGA,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,109,257,
Africa,2,West Asia,5,Nigeria,0,NGA,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,Qatar,QAT,0,1105000,737083,485018,673004,0,0,128,714,
Africa,2,West Asia,5,Nigeria,0,NGA,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,2506,2099,
Africa,2,West Asia,5,Nigeria,0,NGA,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Nigeria,0,NGA,Turkey,TUR,0,1105000,737083,485018,673004,0,32,144,203,
Africa,2,West Asia,5,Nigeria,0,NGA,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Cyprus,CYP,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Israel,ISR,1,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Jordan,JOR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Reunion,0,REU,Turkey,TUR,0,1105000,737083,485018,673004,1,1,1,2,
Africa,2,West Asia,5,Reunion,0,REU,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,United Arab Emirates,ARE,0,1105000,737083,485018,673004,162,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Bahrain,BHR,0,1105000,737083,485018,673004,10,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Cyprus,CYP,0,1105000,737083,485018,673004,49,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Iraq,IRQ,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Israel,ISR,1,1105000,737083,485018,673004,941,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Jordan,JOR,0,1105000,737083,485018,673004,57,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Kuwait,KWT,0,1105000,737083,485018,673004,1,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Lebanon,LBN,0,1105000,737083,485018,673004,19,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Oman,OMN,0,1105000,737083,485018,673004,41,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Palestine,PSE,0,1105000,737083,485018,673004,58,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Qatar,QAT,0,1105000,737083,485018,673004,2,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Saudi Arabia,SAU,0,1105000,737083,485018,673004,18,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Turkey,TUR,0,1105000,737083,485018,673004,277,0,3,0,
Africa,2,West Asia,5,Rwanda,0,RWA,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Sudan,0,SDN,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,17913,17955,83057,
Africa,2,West Asia,5,Sudan,0,SDN,Bahrain,BHR,0,1105000,737083,485018,673004,0,1621,779,10535,
Africa,2,West Asia,5,Sudan,0,SDN,Cyprus,CYP,0,1105000,737083,485018,673004,0,93,113,145,
Africa,2,West Asia,5,Sudan,0,SDN,Iraq,IRQ,0,1105000,737083,485018,673004,0,2383,980,585,
Africa,2,West Asia,5,Sudan,0,SDN,Israel,ISR,1,1105000,737083,485018,673004,0,39624,3259,10485,
Africa,2,West Asia,5,Sudan,0,SDN,Jordan,JOR,0,1105000,737083,485018,673004,0,311,6,662,
Africa,2,West Asia,5,Sudan,0,SDN,Kuwait,KWT,0,1105000,737083,485018,673004,0,8711,3798,7509,
Africa,2,West Asia,5,Sudan,0,SDN,Lebanon,LBN,0,1105000,737083,485018,673004,0,335,106,0,
Africa,2,West Asia,5,Sudan,0,SDN,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,9,
Africa,2,West Asia,5,Sudan,0,SDN,Palestine,PSE,0,1105000,737083,485018,673004,0,0,4,12,
Africa,2,West Asia,5,Sudan,0,SDN,Qatar,QAT,0,1105000,737083,485018,673004,0,2603,3671,20973,
Africa,2,West Asia,5,Sudan,0,SDN,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,2022,48079,40161,
Africa,2,West Asia,5,Sudan,0,SDN,Syria,SYR,0,1105000,737083,485018,673004,0,34,245,249,
Africa,2,West Asia,5,Sudan,0,SDN,Turkey,TUR,0,1105000,737083,485018,673004,0,90,108,157,
Africa,2,West Asia,5,Sudan,0,SDN,Yemen,YEM,0,1105000,737083,485018,673004,0,1055,3154,4275,
Africa,2,West Asia,5,Senegal,0,SEN,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,7,18,62,
Africa,2,West Asia,5,Senegal,0,SEN,Bahrain,BHR,0,1105000,737083,485018,673004,0,1,1,8,
Africa,2,West Asia,5,Senegal,0,SEN,Cyprus,CYP,0,1105000,737083,485018,673004,0,5,8,7,
Africa,2,West Asia,5,Senegal,0,SEN,Iraq,IRQ,0,1105000,737083,485018,673004,2,91,7,4,
Africa,2,West Asia,5,Senegal,0,SEN,Israel,ISR,1,1105000,737083,485018,673004,0,249,243,405,
Africa,2,West Asia,5,Senegal,0,SEN,Jordan,JOR,0,1105000,737083,485018,673004,0,5,0,2,
Africa,2,West Asia,5,Senegal,0,SEN,Kuwait,KWT,0,1105000,737083,485018,673004,0,3,2,4,
Africa,2,West Asia,5,Senegal,0,SEN,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Senegal,0,SEN,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Senegal,0,SEN,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Senegal,0,SEN,Qatar,QAT,0,1105000,737083,485018,673004,0,1,3,17,
Africa,2,West Asia,5,Senegal,0,SEN,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,1,0,
Africa,2,West Asia,5,Senegal,0,SEN,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Senegal,0,SEN,Turkey,TUR,0,1105000,737083,485018,673004,0,43,100,118,
Africa,2,West Asia,5,Senegal,0,SEN,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,United Arab Emirates,ARE,0,1105000,737083,485018,673004,0,3,0,4,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Bahrain,BHR,0,1105000,737083,485018,673004,0,0,0,1,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Cyprus,CYP,0,1105000,737083,485018,673004,13,1,0,1,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Iraq,IRQ,0,1105000,737083,485018,673004,10,1,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Israel,ISR,1,1105000,737083,485018,673004,36,1,0,4,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Jordan,JOR,0,1105000,737083,485018,673004,1,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Kuwait,KWT,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Lebanon,LBN,0,1105000,737083,485018,673004,3741,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Palestine,PSE,0,1105000,737083,485018,673004,11,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Qatar,QAT,0,1105000,737083,485018,673004,0,0,0,1,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Saudi Arabia,SAU,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Syria,SYR,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Turkey,TUR,0,1105000,737083,485018,673004,0,0,0,7,
Africa,2,West Asia,5,Sierra Leone,0,SLE,Yemen,YEM,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,United Arab Emirates,ARE,0,1105000,737083,485018,673004,1065,711,163,3152,
Africa,2,West Asia,5,Somalia,0,SOM,Bahrain,BHR,0,1105000,737083,485018,673004,93,60,0,457,
Africa,2,West Asia,5,Somalia,0,SOM,Cyprus,CYP,0,1105000,737083,485018,673004,7,7,2,4,
Africa,2,West Asia,5,Somalia,0,SOM,Iraq,IRQ,0,1105000,737083,485018,673004,140,0,1,0,
Africa,2,West Asia,5,Somalia,0,SOM,Israel,ISR,1,1105000,737083,485018,673004,7251,8891,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,Jordan,JOR,0,1105000,737083,485018,673004,67,10,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,Kuwait,KWT,0,1105000,737083,485018,673004,0,304,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,Lebanon,LBN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,Oman,OMN,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,Somalia,0,SOM,Qatar,QAT,0,1105000,737083,485018,673004,84,103,45,892,
Africa,2,West Asia,5,Somalia,0,SOM,Saudi Arabia,SAU,0,1105000,737083,485018,673004,2666,615,638,0,
Africa,2,West Asia,5,Somalia,0,SOM,Syria,SYR,0,1105000,737083,485018,673004,177,0,880,880,
Africa,2,West Asia,5,Somalia,0,SOM,Turkey,TUR,0,1105000,737083,485018,673004,9,8,6,10,
Africa,2,West Asia,5,Somalia,0,SOM,Yemen,YEM,0,1105000,737083,485018,673004,81031,0,28029,48666,
Africa,2,West Asia,5,South Sudan,0,SSD,United Arab Emirates,ARE,0,1105000,737083,485018,673004,6284,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Bahrain,BHR,0,1105000,737083,485018,673004,713,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Cyprus,CYP,0,1105000,737083,485018,673004,140,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Iraq,IRQ,0,1105000,737083,485018,673004,649,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Israel,ISR,1,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Jordan,JOR,0,1105000,737083,485018,673004,413,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Kuwait,KWT,0,1105000,737083,485018,673004,3814,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Lebanon,LBN,0,1105000,737083,485018,673004,195,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Oman,OMN,0,1105000,737083,485018,673004,1145,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Palestine,PSE,0,1105000,737083,485018,673004,0,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Qatar,QAT,0,1105000,737083,485018,673004,1309,0,0,0,
Africa,2,West Asia,5,South Sudan,0,SSD,Saudi Arabia,SAU,0,1105000,737083,485018,673004,24448,0,0,0,
